dimension,algorithm,function,min,max,mean,std,median,1_quart,3_quart
20,SOOBs,F10,20.0,28.65853559265164,20.006594225982568,0.191499870458721,20.00000030337579,20.000000280119632,20.0000003063674
30,FDA,F10,30.00000000111442,83.71407395568365,30.128024280408546,1.9709890457046544,30.003921103718664,30.00002663944573,30.005664026970056
30,DIRECT,F10,30.0,71.84815568328814,50.669362602381554,7.411623732565902,49.64104003347238,44.029314309623125,56.53580356549332
30,DIRECTL,F10,30.0,102.23307267329656,67.03030792769913,18.67022795434855,67.51946776761059,50.92407784164408,81.54878207723372
30,DIRECTR,F10,30.0,71.84815568328816,53.9092447855737,8.067764926341223,52.68784990227476,49.64104003347237,58.25590473504983
30,SOO,F10,30.0,81.3089948316525,33.17981018242241,4.693851309069934,30.72466171872162,30.11144685164152,37.645279788778566
30,DIRECTBs,F10,30.0,38.658535592651646,30.006596103963037,0.19148031672295313,30.00000339649264,30.00000339513099,30.0000038239254
30,FDABs,F10,30.0,83.71407395568365,32.21783609662374,6.275798910394425,30.005675206633438,30.000039065618655,30.01767278592134
30,FDADBs,F10,30.06995413825213,83.71407395568365,52.35815007930837,4.971200513873504,53.74720160293374,51.49681085755754,54.51616607061966
30,FDAC,F10,30.00000000111442,83.71407395568365,30.128024280408546,1.9709890457046544,30.003921103718664,30.00002663944573,30.005664026970056
30,FDAD,F10,30.00000000235143,83.71407395568365,30.73601880606102,3.972232067580226,30.005055724973843,30.000328316611967,30.005289439840986
30,SOOBs,F10,30.0,38.658535592651646,30.007107299320214,0.19148193203268596,30.00054793383272,30.000511328660448,30.00058594129253
50,FDA,F10,50.00000000100447,116.14883079724756,50.16080991625533,2.4706644382988823,50.00392110849074,50.00002667700618,50.00566402727699
50,DIRECT,F10,50.0,103.07160713098666,75.22094005453219,10.696162840499035,73.7299407035687,66.83517717154776,83.6703543430955
50,DIRECTL,F10,50.0,162.5584033028318,105.94462683344715,30.799415394867488,105.63768274733005,80.62470423558965,131.93369906724212
50,DIRECTR,F10,50.0,94.65401854521278,74.54687713617446,8.48803712059692,75.25276575732163,68.11821497971944,80.86449148117087
50,SOO,F10,50.0,101.3089948316525,53.935663942207505,4.6696247665314905,51.65189692405583,50.22265138367597,58.41758858577388
50,DIRECTBs,F10,50.0,58.658535592651646,50.00659475654397,0.19146171023485462,50.00000339649263,50.00000339513099,50.00000339649264
50,FDABs,F10,50.05048417947467,116.14883079724756,65.19344268903264,9.996379723544216,62.20783419060668,60.96594443768008,66.8343412643027
50,FDADBs,F10,50.05048417947467,116.14883079724756,65.19344268903264,9.996379723544216,62.20783419060668,60.96594443768008,66.8343412643027
50,FDAC,F10,50.00000000100447,116.14883079724756,50.16080991625533,2.4706644382988823,50.00392110849074,50.00002667700618,50.00566402727699
50,FDAD,F10,50.00020242608616,116.14883079724756,50.77368408075405,4.288237225748755,50.00051246830293,50.00023193257625,50.002155803927394
50,SOOBs,F10,50.0,58.658535592651646,50.03703539014879,0.19069535233257973,50.03584780675885,50.01778631829963,50.03584780675886
100,FDA,F10,100.000000000108,176.94893783011162,100.154005500554,2.528602169799693,100.00392110080882,100.00298544441668,100.00566402469649
100,DIRECT,F10,100.0,186.7419614740822,140.99509171622447,21.30768042193134,139.28208006694476,122.446902895397,158.92312010041712
100,DIRECTL,F10,100.0,349.88999787182274,217.2880531344518,72.11689599775015,212.55840330283175,155.63768274733005,280.46278806045075
100,DIRECTR,F10,100.0,155.87746999291127,129.66372409284534,10.083616643890945,130.86449148117086,122.446902895397,136.71716421189785
100,SOO,F10,100.0,161.0096212255981,105.20855708930226,4.565863738708957,103.05619361473916,101.23533203592716,108.665856057411
100,DIRECTBs,F10,100.0,108.65853559265165,100.0065970637399,0.19149708950815192,100.00000339649264,100.00000293795202,100.00000339649264
100,FDABs,F10,100.00000000026763,176.94893783011162,104.48211620789546,9.193727845134143,100.00566402464258,100.00392110067254,100.0917845408307
