dimension,algorithm,function,min,max,mean,std,median,1_quart,3_quart
30,SOOBs,C2,8187.687816309972,44622.106623399806,8208.144411652058,605.6106257630694,8187.687823841289,8187.687822159029,8187.687825436178
50,FDA,C2,200.00000000001,88112.31279994674,10281.561173820339,19742.98104997079,219.63207110610165,200.00000112356486,8963.93682686339
50,DIRECT,C2,2543.505944554551,129840.89505169692,59268.51594167376,17525.074442594592,57737.04251270542,50940.765057133176,69881.73263790179
50,DIRECTL,C2,1166.3382728155407,80400.45166175981,47399.69575831379,14880.137791341625,48942.13155734558,37679.065765842555,58787.62953649167
50,DIRECTR,C2,1929.2379288158027,101537.17110627344,10299.81851896922,19147.632552027677,1931.3779824093563,1929.240868439298,2611.4891464596667
50,SOO,C2,1023.7123739783042,105917.2260821461,15009.089253481596,22363.529412398937,3180.602577246243,1597.396334978533,19260.73471817649
50,DIRECTBs,C2,1153.0359204375718,80400.45166175981,1608.7779532754405,4592.861693116322,1153.0359204375723,1153.0359204375723,1153.0359204375727
50,FDABs,C2,200.00000000001,88112.31279994674,10281.561173820339,19742.98104997079,219.63207110610165,200.00000112356486,8963.93682686339
50,FDADBs,C2,36506.30690272641,88575.06796549277,57923.4847077522,14023.900437341888,55926.641656895605,46346.53366168463,68140.91498975294
50,FDAC,C2,200.00000000001,88112.31279994674,10281.561173820339,19742.98104997079,219.63207110610165,200.00000112356486,8963.93682686339
50,FDAD,C2,36506.30690272641,88575.06796549277,57923.4847077522,14023.900437341888,55926.641656895605,46346.53366168463,68140.91498975294
50,SOOBs,C2,9249.75797453288,79088.64392775853,9289.255319452595,1231.1483078412343,9249.816017250054,9249.804132450947,9249.82687676053
100,FDA,C2,200.0000000000191,277883.3390049343,13089.836293568384,43488.10279415995,200.02302276728324,200.00000037304244,1284.6500841117459
100,DIRECT,C2,6616.7531606356315,390702.51615911885,143896.11166462098,74536.0200706155,157937.09250596925,78731.65536781885,197728.1151376468
100,DIRECTL,C2,6142.601926239975,255512.8041745929,61356.56191969312,29025.234411239435,60197.55685315174,41646.03642758794,81812.49588118652
100,DIRECTR,C2,5168.471742163922,313823.47844961105,19367.060234015564,41139.09362628691,5202.404540693248,5168.978204393423,7948.0745127838045
100,SOO,C2,6835.886603841114,300864.39633503574,44895.001854936294,63695.638744228185,11222.25752032282,7845.75341251696,46721.44584614436
100,DIRECTBs,C2,6140.551621030441,255512.8041745929,7902.465360391424,15224.96214479681,6140.551621030461,6140.551621030456,6140.5516210304795
100,FDABs,C2,200.0000000000191,277883.3390049343,13089.836293568384,43488.10279415995,200.02302276728324,200.00000037304244,1284.6500841117459
100,FDADBs,C2,12105.97030873342,278811.7934264888,97403.8672289628,81419.89129986896,66928.41653685947,26297.232386245876,159306.69885751588
100,FDAC,C2,200.0000000000191,277883.3390049343,13089.836293568384,43488.10279415995,200.02302276728324,200.00000037304244,1284.6500841117459
100,FDAD,C2,12105.97030873342,278811.7934264888,97403.8672289628,81419.89129986896,66928.41653685947,26297.232386245876,159306.69885751588
100,SOOBs,C2,10784.182771899556,254805.68949985475,10886.41401233978,3551.711703612533,10789.34099966701,10788.249581971599,10790.382540915109
10,FDA,C3,300.00000445041496,19146989654.74269,433611897.1579569,2153249271.9392614,341.5602595394364,300.01139713805264,41481.573232423296
10,DIRECT,C3,765.6798495943435,168061036603.33612,4577049929.150775,8620685832.687992,918121430.5126308,56574862.901686564,5882014253.462372
10,DIRECTL,C3,1945.8763681476757,32770787894.12667,3629997869.6912074,4892743918.532195,153478395.20879567,1797865.789722556,6912732529.9414425
10,DIRECTR,C3,57224.23230101134,84918335160.48814,694302963.1388866,3086341167.420438,57234.55889244923,57224.24015007529,276358.83014020504
10,SOO,C3,409.3768711765879,55179309606.34972,397288407.1776648,2138970626.615199,515.4872045341749,409.41447585700837,59483.03391983372
10,DIRECTBs,C3,99487.92775818027,11027213274.772207,4444382.80040201,139256223.6248551,99487.92775825996,99487.92775823391,99487.92775828528
10,FDABs,C3,300.00000445041496,19146989654.74269,433611897.1579569,2153249271.9392614,341.5602595394364,300.01139713805264,41481.573232423296
10,FDADBs,C3,450845168.02893126,19915217040.13725,6471568884.919643,5586080411.494445,4519037309.130302,1640598094.2486882,10429627715.429792
10,FDAC,C3,300.00000445041496,19146989654.74269,433611897.1579569,2153249271.9392614,341.5602595394364,300.01139713805264,41481.573232423296
10,FDAD,C3,450845168.02893126,19915217040.13725,6471568884.919643,5586080411.494445,4519037309.130302,1640598094.2486882,10429627715.429792
10,SOOBs,C3,802.260665497557,9811671693.905348,1992732.2232529484,103713322.66029635,802.260665497557,802.260665497557,802.260665497557
15,FDA,C3,300.00000623327605,71930947311.91794,3828036866.2481565,10320458574.057934,5822.286873128056,300.0404687859375,796487253.794168
15,DIRECT,C3,231841790.10675168,85999464781.70912,17034219224.235266,11929958926.942638,14081611567.906836,8157201595.207559,24540149169.684875
15,DIRECTL,C3,9622.95092352903,137091877546.90337,11478805102.097168,16401100163.593063,7053612223.649255,328115317.91751343,13209109102.143402
15,DIRECTR,C3,197913.5977460677,123564705799.50436,1411298631.5535872,5122266250.81472,208966.8567050897,197993.41028767405,281060950.75467813
15,SOO,C3,508.4970749571394,72120768755.91777,1097901962.799976,4187745443.0595274,206569595.81528538,11464.941089975333,215843693.66458645
15,DIRECTBs,C3,229237515.8309239,41308879657.82394,247993944.08123246,475573813.87407005,229237515.8311437,229237515.831113,229237515.83155975
15,FDABs,C3,300.00000623327605,71930947311.91794,3828036866.2481565,10320458574.057934,5822.286873128056,300.0404687859375,796487253.794168
15,FDADBs,C3,3419976570.849276,72669432201.0247,21039414099.96186,17780794276.439995,13916154752.067547,7394347518.20647,29179923550.389427
15,FDAC,C3,300.00000623327605,71930947311.91794,3828036866.2481565,10320458574.057934,5822.286873128056,300.0404687859375,796487253.794168
15,FDAD,C3,3419976570.849276,72669432201.0247,21039414099.96186,17780794276.439995,13916154752.067547,7394347518.20647,29179923550.389427
15,SOOBs,C3,210724916.9100952,30083747168.18474,215654856.9481378,212378039.3671329,210724916.9100952,210724916.9100952,210724916.9100952
20,FDA,C3,903.3668402462281,98773571397.15932,598625029.102252,5864748468.041029,904.9001410770604,904.1342290114853,906.0212966284166
20,DIRECT,C3,372389.29511890525,320653022991.2294,22580352752.37935,25860415858.343597,13788194574.665918,7037140045.803429,28291723185.080456
20,DIRECTL,C3,102684.58294033552,80518557509.70084,12204570920.370302,10199328922.927061,10783016693.629122,4676933814.229774,16817017184.246311
20,DIRECTR,C3,2006892.0847776127,188193713245.80573,1569755509.5676384,6763963247.994168,2007704.2677148832,2006894.7507969846,3229780.055737093
20,SOO,C3,2374.246946364853,180334159653.01865,1685206231.3343775,7773487450.341138,326925.3446306297,17307.08040444455,16363087.621564476
20,DIRECTBs,C3,102635.69710218678,53179060956.94603,26227122.471332688,625851021.125467,102635.69710282308,102635.69710268552,102635.69710298658
20,FDABs,C3,903.3668402462281,98773571397.15932,598625029.102252,5864748468.041029,904.9001410770604,904.1342290114853,906.0212966284166
20,FDADBs,C3,3603129276.026995,104016445782.5866,28385178262.284565,25903052954.869144,18337351786.3706,8497571551.503292,40181342839.79033
20,FDAC,C3,903.3668402462281,98773571397.15932,598625029.102252,5864748468.041029,904.9001410770604,904.1342290114853,906.0212966284166
20,FDAD,C3,3603129276.026995,104016445782.5866,28385178262.284565,25903052954.869144,18337351786.3706,8497571551.503292,40181342839.79033
20,SOOBs,C3,22240602.041128423,57185900072.547775,28539207.14001627,347351572.16464096,22240602.041129675,22240602.041129246,22240602.0411304
30,FDA,C3,420.63553925068027,84121633122.15994,470686628.1803481,4906442505.891684,421.4937584195602,421.049182660268,422.0429431100996
30,DIRECT,C3,756195.8626659145,482437050448.0463,21811191166.49709,24026785550.49481,14165755791.668388,7567064329.466973,28086481091.089355
30,DIRECTL,C3,567152.465109234,235668925379.06543,34139500975.829807,26154563431.893158,30529966391.348515,11585182844.34243,53978969584.150986
30,DIRECTR,C3,6441293.2692850055,197298999323.0573,1680626973.8729627,7873334069.286893,6448294.606851626,6441487.508986923,8273861.404662557
30,SOO,C3,92264.31560605988,174859616380.22824,2309358614.846121,7554472537.961956,1197949.6332861641,125598.22148958554,136600833.21915433
30,DIRECTBs,C3,566908.9231479906,46907655874.650055,45067343.78185277,842081186.5342846,566908.9231480571,566908.9231480306,566908.923148079
30,FDABs,C3,420.63553925068027,84121633122.15994,470686628.1803481,4906442505.891684,421.4937584195602,421.049182660268,422.0429431100996
30,FDADBs,C3,945380370.911296,87200953078.28796,20160224467.580437,22662661610.12409,9904866697.869537,3172848097.746278,30271924218.051243
30,FDAC,C3,420.63553925068027,84121633122.15994,470686628.1803481,4906442505.891684,421.4937584195602,421.049182660268,422.0429431100996
30,FDAD,C3,945380370.911296,87200953078.28796,20160224467.580437,22662661610.12409,9904866697.869537,3172848097.746278,30271924218.051243
30,SOOBs,C3,17278696.347531907,36665153297.27901,25020140.602693368,358223417.41294366,17278696.36738888,17278696.36282304,17278696.37221791
50,FDA,C3,496.04759376387574,213428797968.53217,1520121943.049434,14139673086.51116,6016.512971786793,2909.41655946098,9071.169698972255
50,DIRECT,C3,27008305.57570092,713017930660.5968,48672833367.856834,51122518050.23356,34468533820.08467,18660952101.029724,60104815043.870674
50,DIRECTL,C3,438030.8590591696,285262671649.52234,43845755949.559654,35523604870.69019,37725024390.07805,13327859916.153006,69495342827.30511
50,DIRECTR,C3,21419564.67870643,373827403530.5289,7375529490.700569,22131122280.78575,21592984.50047345,21420711.26621708,109633710.4419656
50,SOO,C3,492893444.17692506,220488479162.01172,12511221923.856989,24040734628.999805,1076470385.4274194,614681972.5681808,9649175429.14469
50,DIRECTBs,C3,438048.3795027725,144549682016.72318,231059044.0729643,3220471775.812961,438048.3795027891,438048.37950278126,438048.3795027937
50,FDABs,C3,496.04759376387574,213428797968.53217,1520121943.049434,14139673086.51116,6016.512971786793,2909.41655946098,9071.169698972255
50,FDADBs,C3,10321612009.00671,221055268054.16687,67918859889.55031,56672949165.27263,46262067795.87218,22365352359.880894,100223785094.03258
50,FDAC,C3,688.3626472595024,186404279417.4083,1269654419.8496099,12238978536.988523,698.2391939575748,692.4369137836247,709.2512376465547
50,FDAD,C3,10321612009.00671,221055268054.16687,67918859889.55031,56672949165.27263,46262067795.87218,22365352359.880894,100223785094.03258
50,SOOBs,C3,1849075373.126012,113730795515.65984,1890246749.8754308,1498318922.0888166,1849089577.8738093,1849085784.2889287,1849093250.9319344
100,FDA,C3,641.806772427125,375753978336.86426,2555635946.280351,24437070111.709583,774.3562491919427,736.3865051913273,806.7373701349701
100,DIRECT,C3,187114808.9008,1235242075768.6377,99390517241.27815,84450729335.63187,79259865312.8213,55697365400.620026,115618433192.64754
100,DIRECTL,C3,17741785.89934087,545870332848.5954,100643804583.95741,97243701786.9518,71325943671.62468,24380787889.9103,151749641794.6448
100,DIRECTR,C3,157688431.82873845,679220979078.972,24955756073.822926,55247066055.38152,160173652.86853904,157844310.29125294,6056790597.744043
100,SOO,C3,2517380661.935469,255251248122.21664,47113112623.04883,51263952342.15074,23000240785.61255,5416374758.281777,75561310012.12288
100,DIRECTBs,C3,17691734.646056682,270062461573.11465,834297264.2293383,7913987822.747329,17691734.646056704,17691734.6460567,17691734.675242346
100,FDABs,C3,641.806772427125,375753978336.86426,2555635946.280351,24437070111.709583,774.3562491919427,736.3865051913273,806.7373701349701
100,FDADBs,C3,12919047566.516998,386224369228.5127,105029904718.36989,95764685377.28667,67165240937.85953,31738815106.710194,149855572946.0499
100,FDAC,C3,641.806772427125,375753978336.86426,2555635946.280351,24437070111.709583,774.3562491919427,736.3865051913273,806.7373701349701
100,FDAD,C3,12919047566.516998,386224369228.5127,105029904718.36989,95764685377.28667,67165240937.85953,31738815106.710194,149855572946.0499
100,SOOBs,C3,7356265130.142315,203845083507.58823,7442224847.561747,2530873324.536541,7366807088.639757,7363260404.320892,7373601323.484682
